Seed,ModelName,Dataset,Strategy,CopulaRuntime,CopulaMemoryUsed,IBSUncensTime,IBSIPCWTime,IBSIPCW_CoxPHTime,IBSIndepBGTime,IBSIndepBGUWTime,IBSDepBGTime,IBSDepBGUWTime
0,deepsurv,employee,top_5,0.0,0.0,0.1061081886291503,0.1078372001647949,0.1171646118164062,0.11179780960083,0.1097345352172851,0.1102576255798339,0.1094834804534912
0,mtlr,employee,top_5,0.0,0.0,0.1053054332733154,0.1061625480651855,0.1123499870300293,0.107689619064331,0.108616828918457,0.1085028648376464,0.1082992553710937
0,coxph,employee,top_10,0.0,0.0,0.1142506599426269,0.1161978244781494,0.1155347824096679,0.1093683242797851,0.1103143692016601,0.1106264591217041,0.1101024150848388
0,gbsa,employee,top_10,0.0,0.0,0.110076904296875,0.1093676090240478,0.1150355339050293,0.1628892421722412,0.1139261722564697,0.111130952835083,0.1116204261779785
0,rsf,employee,top_10,0.0,0.0,0.1085054874420166,0.1097724437713623,0.1152200698852539,0.1473307609558105,0.1087250709533691,0.1085538864135742,0.1080203056335449
0,deepsurv,employee,top_10,0.0,0.0,0.1052901744842529,0.1058995723724365,0.1130459308624267,0.108548879623413,0.1087076663970947,0.1077079772949218,0.1076748371124267
0,mtlr,employee,top_10,0.0,0.0,0.1064560413360595,0.106250524520874,0.111764907836914,0.1072728633880615,0.1081876754760742,0.1076209545135498,0.1079804897308349
0,coxph,employee,random_25,0.0,0.0,0.1094176769256591,0.1102244853973388,0.115668773651123,0.1108534336090087,0.1106917858123779,0.1149446964263916,0.1112034320831298
0,gbsa,employee,random_25,0.0,0.0,0.1080207824707031,0.1104543209075927,0.1161003112792968,0.1139876842498779,0.1115851402282714,0.1110880374908447,0.1119287014007568
0,rsf,employee,random_25,0.0,0.0,0.1084065437316894,0.1098651885986328,0.1161971092224121,0.1116330623626709,0.111562967300415,0.1103656291961669,0.110875129699707
0,deepsurv,employee,random_25,0.0,0.0,0.1079108715057373,0.1101970672607421,0.1163282394409179,0.1113379001617431,0.1120135784149169,0.1112706661224365,0.1118717193603515
0,mtlr,employee,random_25,0.0,0.0,0.1062994003295898,0.1070256233215332,0.1134815216064453,0.1100902557373046,0.1090979576110839,0.1089458465576171,0.1087000370025634
0,coxph,churn,original,0.0,0.0,0.0219082832336425,0.0219843387603759,0.0554413795471191,0.0393805503845214,0.0479865074157714,0.0306103229522705,0.0223274230957031
0,gbsa,churn,original,0.0,0.0,0.0215692520141601,0.0216248035430908,0.026228904724121,0.022205114364624,0.0226368904113769,0.022292137145996,0.0223925113677978
0,rsf,churn,original,0.0,0.0,0.0213921070098876,0.021636962890625,0.0258662700653076,0.0220756530761718,0.0221650600433349,0.02207612991333,0.0220952033996582
0,deepsurv,churn,original,0.0,0.0,0.0213792324066162,0.0216774940490722,0.0270977020263671,0.0227112770080566,0.0226995944976806,0.0225307941436767,0.0229814052581787
0,mtlr,churn,original,0.0,0.0,0.0208749771118164,0.0211467742919921,0.0836949348449707,0.0631585121154785,0.0537745952606201,0.0215897560119628,0.0216639041900634
0,coxph,churn,top_5,0.0,0.0,0.022266149520874,0.0225660800933837,0.0263998508453369,0.0228369235992431,0.0229568481445312,0.022688865661621,0.0229132175445556
0,gbsa,churn,top_5,0.0,0.0,0.0219268798828125,0.0220441818237304,0.0264399051666259,0.0226638317108154,0.0228915214538574,0.0224852561950683,0.0228307247161865
0,rsf,churn,top_5,0.0,0.0,0.021827220916748,0.0220062732696533,0.0267682075500488,0.0246040821075439,0.0230095386505126,0.0222408771514892,0.0227851867675781
0,deepsurv,churn,top_5,0.0,0.0,0.0213761329650878,0.0217156410217285,0.0261359214782714,0.0225405693054199,0.0227587223052978,0.022376537322998,0.0226035118103027
0,mtlr,churn,top_5,0.0,0.0,0.0218701362609863,0.0222775936126709,0.0271215438842773,0.0230815410614013,0.0231449604034423,0.0231533050537109,0.0232291221618652
0,coxph,churn,top_10,0.0,0.0,0.0216767787933349,0.0217769145965576,0.0253870487213134,0.0222210884094238,0.0249218940734863,0.021777868270874,0.0218684673309326
0,gbsa,churn,top_10,0.0,0.0,0.0211637020111084,0.0214161872863769,0.0256783962249755,0.0222017765045166,0.0222375392913818,0.0221545696258544,0.0222485065460205
0,rsf,churn,top_10,0.0,0.0,0.0214083194732666,0.0216522216796875,0.0256519317626953,0.0221116542816162,0.0221612453460693,0.0218701362609863,0.022292137145996
0,deepsurv,churn,top_10,0.0,0.0,0.0211696624755859,0.0216202735900878,0.02545166015625,0.022043228149414,0.0220999717712402,0.0219736099243164,0.0220122337341308
0,mtlr,churn,top_10,0.0,0.0,0.0214660167694091,0.0218627452850341,0.0259790420532226,0.0224673748016357,0.0225341320037841,0.022350788116455,0.02254319190979
0,coxph,churn,random_25,0.0,0.0,0.0224900245666503,0.0224149227142334,0.0268421173095703,0.0230894088745117,0.0230922698974609,0.0229706764221191,0.0231170654296875
0,gbsa,churn,random_25,0.0,0.0,0.0216321945190429,0.0220236778259277,0.025907278060913,0.0228595733642578,0.0228233337402343,0.0225627422332763,0.022733449935913
0,rsf,churn,random_25,0.0,0.0,0.0218880176544189,0.022193431854248,0.0261547565460205,0.0227046012878417,0.0228071212768554,0.0227186679840087,0.0228798389434814
0,deepsurv,churn,random_25,0.0,0.0,0.0216062068939209,0.0218009948730468,0.0258958339691162,0.0228152275085449,0.022817850112915,0.0226526260375976,0.0228021144866943
