Seed,ModelName,Dataset,Strategy,BestCopulaName,BestCopulaTheta,IBSTrue,IBSUncensored,IBSIPCW,IBSIPCW_CoxPH,IBSIndepBG,IBSIndepBGUW,IBSDepBG,IBSDepBGUW
2,gbsa,nacd,top_5,frank,0.3584912238851934,0.0470444308357121,0.0992227073678272,0.1650094197541216,0.1663084077762728,0.1567770976072605,0.149735626171567,0.1561719892507903,0.1498136881064232
2,rsf,nacd,top_5,frank,0.3584912238851934,0.048703175141988,0.1018018861504768,0.1695902086767853,0.1740254630559357,0.1597865916655038,0.1529038635945841,0.1593012922882535,0.1530215173620961
2,deepsurv,nacd,top_5,frank,0.3584912238851934,0.0456652219534224,0.0997543706246284,0.1619987227489646,0.1622216648132231,0.1563371696722964,0.1497281087523496,0.1559602859293151,0.1498257474861809
2,mtlr,nacd,top_5,frank,0.3584912238851934,0.0480376465985048,0.0951454437287088,0.1621704436774829,0.1650739278571817,0.1531057969291765,0.1458856964332967,0.1527070577721082,0.1460228529566973
2,coxph,nacd,top_10,frank,0.357208124229241,0.0408544968154132,0.0926408808193465,0.1523497429314835,0.1431322217837206,0.1510617891103907,0.1416440634256519,0.1507069326993542,0.1417377350721319
2,gbsa,nacd,top_10,frank,0.357208124229241,0.0439526651073362,0.0930994291295028,0.1549956949194721,0.1455144951900714,0.151567469025862,0.1428129736827704,0.150927523252656,0.142880900105125
2,rsf,nacd,top_10,frank,0.357208124229241,0.0479725118763669,0.0997418879400602,0.1669810741340908,0.161706050361716,0.158111861116633,0.1506014968067191,0.1576163245172837,0.1507260774589214
2,deepsurv,nacd,top_10,frank,0.357208124229241,0.0402017922986025,0.0933216962871265,0.1521260004844205,0.1425576880973974,0.1521881786954783,0.142738335995497,0.1518326576337102,0.142822295166163
2,mtlr,nacd,top_10,frank,0.357208124229241,0.0458655009909642,0.0879034044390857,0.1545002661468612,0.1472002420885306,0.1478836659672501,0.1374731849743009,0.1474380873094417,0.1376176697810366
2,coxph,nacd,random_25,frank,0.418907575900508,0.0503175445743369,0.1042433956381961,0.1584515105330822,0.1587198844581731,0.1618882190229783,0.1542983299669963,0.1615389333081249,0.1543118944758385
2,gbsa,nacd,random_25,frank,0.418907575900508,0.051814459145076,0.105079083011085,0.1603428620594494,0.1605228276662241,0.1642577839843932,0.1562251592261558,0.1638747096919296,0.1562401543874828
2,rsf,nacd,random_25,frank,0.418907575900508,0.0531325414951155,0.105770498526899,0.1612856989735907,0.1646633613228026,0.1655828625057692,0.1571582252321103,0.1652128573623755,0.1571805110095482
2,deepsurv,nacd,random_25,frank,0.418907575900508,0.0501099916984968,0.1033652040213797,0.1581204315998193,0.1575147711322759,0.1613170235197657,0.1533141680786803,0.1610279714189703,0.1533716550688117
2,mtlr,nacd,random_25,frank,0.418907575900508,0.0543552577747549,0.0994417587598754,0.1554575468378301,0.1584013760905563,0.1564468843538974,0.1508035257955224,0.1559235070359064,0.1506894601412873
2,coxph,support,original,clayton,0.2994516627921322,0.1024622304208743,0.1290916787602885,0.1800094234704154,0.1806252124579655,0.1846567061462995,0.1685670856701252,0.1817148095992313,0.1671406909088189
2,gbsa,support,original,clayton,0.2994516627921322,0.1037181835227942,0.1279863059021834,0.1809547656332212,0.1816998277231978,0.1846742877341683,0.167522294581134,0.1815831167953589,0.1660572725406919
2,rsf,support,original,clayton,0.2994516627921322,0.107352370447457,0.1318038824240327,0.1872994049574105,0.187923408108835,0.1896096250755427,0.1717178965669991,0.1863283093582892,0.1701791586087988
2,deepsurv,support,original,clayton,0.2994516627921322,0.1032759020078147,0.1285052806650004,0.1799788233875906,0.1807762384775454,0.1844473511600372,0.1679838450517334,0.1813842047518269,0.1664932325307409
2,mtlr,support,original,clayton,0.2994516627921322,0.1078623077098295,0.1232798152482169,0.1831549031538243,0.1845353159556182,0.1873460054545374,0.1648014197512921,0.1833047493664183,0.162873924908967
2,coxph,support,top_5,clayton,0.3183843868509372,0.1035339209965538,0.1301841055071038,0.1822516802491517,0.1831359521607164,0.186031689609228,0.1696207645380602,0.1830384166217822,0.1682340572218572
2,gbsa,support,top_5,clayton,0.3183843868509372,0.1041674578492834,0.1298086029556075,0.1829674492173397,0.183926278565115,0.1862823870928792,0.169389470621156,0.1831975097239742,0.1679672694966786
2,rsf,support,top_5,clayton,0.3183843868509372,0.1054619667289859,0.1302695088985025,0.1841938910560768,0.1851713281643594,0.1870385244393024,0.1697875895025482,0.1838248046211445,0.1683037389682479
2,deepsurv,support,top_5,clayton,0.3183843868509372,0.10367276886717,0.1299542886886356,0.1822033516731748,0.1830500267251167,0.1857636401858024,0.1693133418359506,0.1827476056318952,0.1679163477378774
2,mtlr,support,top_5,clayton,0.3183843868509372,0.1064069028114162,0.1267441542786671,0.1826391356119257,0.1838943693012496,0.1853177625833388,0.1669014735276338,0.1816267138222226,0.1651256075267297
2,coxph,support,top_10,clayton,0.3158612081270521,0.1028527997429644,0.1296462061157767,0.1809590167099955,0.1821665211571739,0.18538170403748,0.1691650231817803,0.182364843081767,0.167731613060921
2,gbsa,support,top_10,clayton,0.3158612081270521,0.1038236587768458,0.1289431913672455,0.1819312733761196,0.1832768211150889,0.1859252671700513,0.1687100804308742,0.1827128295990026,0.1671940088313905
2,rsf,support,top_10,clayton,0.3158612081270521,0.1063754879744183,0.1308930238230232,0.1856204732758348,0.1866835826526389,0.1882155137217193,0.1705935821590586,0.1849208467609932,0.1690699253584822
2,deepsurv,support,top_10,clayton,0.3158612081270521,0.1034734114519295,0.1292927256980839,0.1813095881035427,0.1824285694544994,0.1852648994496841,0.1687495159869902,0.1821805610073486,0.1672919929586266
2,mtlr,support,top_10,clayton,0.3158612081270521,0.1060272780035896,0.1264231207084132,0.1813961415220745,0.1829216206921761,0.1844950852953575,0.1666356115182919,0.1808212678414331,0.1648280654333089
2,coxph,support,random_25,clayton,0.3703059149063597,0.0005633802816901,0.1433013434030138,0.2046880800670333,0.2042475790261436,0.2019543426878361,0.1834137983790709,0.198709824766866,0.1821945692433173
2,gbsa,support,random_25,clayton,0.3703059149063597,0.0005633802816901,0.1444610656113319,0.2066450958359233,0.2062667418986287,0.2038642422258756,0.1849623843440981,0.2005500324552248,0.183716156157272
2,rsf,support,random_25,clayton,0.3703059149063597,0.0005633802816901,0.143313655142435,0.2050120378092321,0.2045983961622884,0.2020880763453373,0.1834266696803096,0.198837065416663,0.1822125390806079
2,deepsurv,support,random_25,clayton,0.3703059149063597,0.0005633802816901,0.1436893562533907,0.2053477603170768,0.204895376794423,0.2024865772579261,0.1838690751320084,0.1992651675449937,0.1826718949587943
2,mtlr,support,random_25,clayton,0.3703059149063597,0.0005633802816901,0.1397242314248225,0.2060073053187827,0.205395627294712,0.2020957076207229,0.1808424937714988,0.1981925842981366,0.179326020985075
2,coxph,flchain,original,frank,0.001,0.158767988109782,0.0326009245727278,0.0402726396315322,0.0351376862666062,0.0687408982609179,0.1066628084847012,0.0687408982609179,0.1066613243755089
2,gbsa,flchain,original,frank,0.001,0.2300234354646045,0.034743553889041,0.0439528116254419,0.0376541870889669,0.0655315241312093,0.108203731240287,0.0655315241312093,0.1082020355349987
2,rsf,flchain,original,frank,0.001,0.2402936608781589,0.0475433086336133,0.0598438022593707,0.0510468297307525,0.0695856511614656,0.1363965678338511,0.0695856511614656,0.1363939406211466
2,deepsurv,flchain,original,frank,0.001,0.1310345551857029,0.0340305501593293,0.0419673778500921,0.0366497493168966,0.0707436936063679,0.110904900946955,0.0707436936063679,0.1109033282624462
2,mtlr,flchain,original,frank,0.001,0.240241666270315,0.0328415097989559,0.0408989378051851,0.0354731654747587,0.0584211907432876,0.0996308213062752,0.0584211907432876,0.0996291589806178
2,coxph,flchain,top_5,frank,0.001,0.1322548343364941,0.0374528789196246,0.0471882891851347,0.0437233267770637,0.0761611293915213,0.1205384222008981,0.0761611293915213,0.1205366605614087
2,gbsa,flchain,top_5,frank,0.001,0.1887020752132651,0.0379484296952442,0.0480835750170588,0.0442589519271391,0.0741145794378248,0.120102407877071,0.0741145794378248,0.1201005910409391
2,rsf,flchain,top_5,frank,0.001,0.2226236333106997,0.0390515050647178,0.0489799398234382,0.0452113679832921,0.0705223914465918,0.1197213014371088,0.0705223914465918,0.1197193572904469
2,deepsurv,flchain,top_5,frank,0.001,0.1208327014141558,0.0374411333106438,0.0472786713599005,0.0437188955092449,0.0765243636762629,0.1206021779217628,0.0765243636762629,0.1206004292892455
2,mtlr,flchain,top_5,frank,0.001,0.2385868983342981,0.0368035933698739,0.0468207026714792,0.0427566683956886,0.0650653152742297,0.1119746593647183,0.0650653152742297,0.1119728060261572
2,coxph,flchain,top_10,frank,0.001,0.1366804715435521,0.0339441350746359,0.0437131185752154,0.0382256548951157,0.0717096784908891,0.110495834447773,0.0717096784908891,0.1104943169722909
2,gbsa,flchain,top_10,frank,0.001,0.1985815114273588,0.0354316628892141,0.0453224111099635,0.0394306819594117,0.0702094777208214,0.1125084650904894,0.0702094777208214,0.1125067907782295
2,rsf,flchain,top_10,frank,0.001,0.2402936608781589,0.0428011975175277,0.0535229917847664,0.0467911922128956,0.0681924287964344,0.1260433010802085,0.0681924287964344,0.1260410172548237
2,deepsurv,flchain,top_10,frank,0.001,0.09453041673422,0.0345313444681754,0.0442547444498543,0.0388988642783734,0.0734703194020262,0.1125879602935097,0.0734703194020262,0.1125864254320413
2,mtlr,flchain,top_10,frank,0.001,0.2375918009593148,0.0337442122177056,0.0435815457176428,0.0380056884115755,0.0622392152496096,0.1032952310063627,0.0622392152496096,0.1032935916035473
2,coxph,flchain,random_25,clayton,0.001,0.2384126984126984,0.0791046040721879,0.0858967262880559,0.0859624481076454,0.0948665696133844,0.210599804088744,0.0948665696133844,0.2105876681177729
2,gbsa,flchain,random_25,clayton,0.001,0.2384126984126984,0.0706289839981454,0.0772642713483617,0.0773905551563611,0.0884442459561478,0.1886207922265527,0.0884442459561478,0.1886102567390039
2,rsf,flchain,random_25,clayton,0.001,0.2384126984126984,0.0743092704343201,0.080802425608269,0.0808690466911493,0.0886603546757462,0.1975169560443506,0.0886603546757462,0.1975055317449375
2,deepsurv,flchain,random_25,clayton,0.001,0.2380070643528098,0.0692499751611126,0.0758197784972695,0.0759666094815855,0.0875998311007145,0.1851556098290351,0.0875998311007145,0.1851453397205933
2,mtlr,flchain,random_25,clayton,0.001,0.2384126984126984,0.0694685015841558,0.076292951560733,0.07643308047069,0.0884143731474887,0.1841595347104474,0.0884143731474887,0.1841494279249958
2,coxph,whas,original,frank,0.001,0.1074852573609287,0.1041064042075218,0.1896955071098822,0.1977949118483709,0.1470692662557882,0.1614754142340014,0.1470692662557882,0.1614753197678042
2,gbsa,whas,original,frank,0.001,0.1273999999725587,0.1119033971932292,0.2210514564029602,0.2423173090493204,0.163718454255541,0.1734469752872912,0.163718454255541,0.1734472345892007
2,rsf,whas,original,frank,0.001,0.1276424513012341,0.1205933905129214,0.2048248742083532,0.2291975804449153,0.1682623416175585,0.1845505293885962,0.1682623416175585,0.1845502182149594
2,deepsurv,whas,original,frank,0.001,0.1124334497149214,0.1078274190991341,0.2020723823500811,0.2190460269737175,0.1527113516569462,0.1649008882170931,0.1527113516569462,0.1649009961952576
2,mtlr,whas,original,frank,0.001,0.1266992591067231,0.1220575855231756,0.2143322859568891,0.2467190659391018,0.1755962302104117,0.1855413127720784,0.1755962302104117,0.1855412967710469
2,coxph,whas,top_5,clayton,0.001,0.1093144707565247,0.1081751387670323,0.197937881791934,0.1803165679941395,0.1507845450765325,0.1666936533934269,0.1507845450765325,0.1666953505876206
2,gbsa,whas,top_5,clayton,0.001,0.1161770206499678,0.1118840758414862,0.206727782579722,0.1932669276554688,0.1573107500458272,0.1719846904995093,0.1573107500458272,0.1719859612934472
2,rsf,whas,top_5,clayton,0.001,0.1211123902151436,0.1162252786301515,0.197382224166041,0.1876515981090577,0.1604691775563921,0.1788115023892635,0.1604691775563921,0.1788103711801389
2,deepsurv,whas,top_5,clayton,0.001,0.1105855962641741,0.1079725457742881,0.200119323165828,0.1824703279053952,0.1522029501223305,0.1653576749665274,0.1522029501223305,0.1653600482873484
2,mtlr,whas,top_5,clayton,0.001,0.1521949995670441,0.1420219820429334,0.2524054641944397,0.2477594749701752,0.2073653372454723,0.2084615584924445,0.2073653372454723,0.2084636566704544
2,coxph,whas,top_10,frank,0.001,0.1084244797920879,0.1077735698088876,0.1983333224136476,0.1857969478414311,0.151914087434313,0.1660442051644792,0.151914087434313,0.1660441544791508
2,gbsa,whas,top_10,frank,0.001,0.1281014641752429,0.1183812821230081,0.2299525012835307,0.2213971696284327,0.1694009690315944,0.1808137974441722,0.1694009690315944,0.1808141285844956
2,rsf,whas,top_10,frank,0.001,0.1260228514838405,0.1198768972625297,0.2056255570349479,0.2014264748024018,0.1667266697844908,0.1836492674333015,0.1667266697844908,0.1836489608775688
2,deepsurv,whas,top_10,frank,0.001,0.1154624930999197,0.1097799516431349,0.2069572603084381,0.199249975273041,0.1566515232067933,0.1673826608958136,0.1566515232067933,0.1673828125450239
2,mtlr,whas,top_10,frank,0.001,0.1357091764091406,0.1241602155178211,0.2133904953071861,0.2090731537911483,0.1785847614303604,0.1870930165013901,0.1785847614303604,0.1870928427195067
2,coxph,whas,random_25,frank,0.001,0.1333653450141165,0.1195836750624299,0.1552841170358822,0.1574418966965927,0.1745731131837722,0.1962623668766851,0.1745731131837722,0.196261895994622
2,gbsa,whas,random_25,frank,0.001,0.1464693484180078,0.1349765432514681,0.1737958193876577,0.1752631179275464,0.1953469803981098,0.2188706124109256,0.1953469803981098,0.2188701135449929
2,rsf,whas,random_25,frank,0.001,0.1456708399779384,0.134936602658049,0.1708355241761685,0.1727360414299883,0.1902621478140296,0.2178939547838763,0.1902621478140296,0.2178933322735336
2,deepsurv,whas,random_25,frank,0.001,0.1333764712741879,0.1192423890315838,0.1548980326180546,0.1569356010577166,0.1748787742394127,0.1960670406838499,0.1748787742394127,0.1960665715933775
2,mtlr,whas,random_25,frank,0.001,0.1377867827195237,0.1207418136327421,0.1630997128937948,0.1658265368504078,0.1877442619849361,0.1978294581993591,0.1877442619849361,0.1978292800198992
2,coxph,employee,original,clayton,0.4247563254196903,0.007469950085715,0.0440501227052933,0.167123681499581,0.1098698041081826,0.1704860066828274,0.1679573349451321,0.187057575386803,0.1723614115077429
2,gbsa,employee,original,clayton,0.4247563254196903,0.0161191706964593,0.0446856521931858,0.1699418699941616,0.1117845401726243,0.1548920021104554,0.1660486981383732,0.1636590037642877,0.1660699211196831
2,rsf,employee,original,clayton,0.4247563254196903,0.0159055239760443,0.0473101863328241,0.1765250188051694,0.1179876626557006,0.1668320530498092,0.175030559913635,0.1771166023120089,0.1768104108289832
2,deepsurv,employee,original,clayton,0.4247563254196903,0.0070846164353198,0.0448073503042334,0.170045351369849,0.1114413834856939,0.1737884514717362,0.1707444305764223,0.1916202089385668,0.1757408056479483
2,mtlr,employee,original,clayton,0.4247563254196903,0.0161191706964593,0.0349980142509886,0.1622686420806786,0.1008872365925177,0.1348963798378044,0.147519333519694,0.1156338613465409,0.1336624318911425
2,coxph,employee,top_5,clayton,0.4480749039072102,0.0095772121892829,0.0443240665799004,0.1664687571285834,0.1116078699299044,0.1698094817810243,0.1686469836952017,0.1874177652231644,0.1743036108603858
2,gbsa,employee,top_5,clayton,0.4480749039072102,0.0161191706964593,0.0448441834339853,0.1705032959724383,0.1133152798523627,0.1576561468730933,0.167073545906895,0.1689345837698053,0.1687718919321732
2,rsf,employee,top_5,clayton,0.4480749039072102,0.0139609752543165,0.0478795288533019,0.1796184515999737,0.1203228081056152,0.1764472793818144,0.1786125796955339,0.1925833155859004,0.1844217413342666
2,deepsurv,employee,top_5,clayton,0.4480749039072102,0.0086570371599301,0.0452846079452765,0.1696473790575157,0.1137447997907878,0.1750984438057413,0.1723198116747334,0.1956590266352282,0.1795830468541735
2,mtlr,employee,top_5,clayton,0.4480749039072102,0.0161191706964593,0.0351739823284791,0.1640197454631449,0.1054716033809684,0.1344612039154251,0.1485140386723099,0.1114691904510678,0.1307114466783076
2,coxph,employee,top_10,clayton,0.4324554200893047,0.0079561918540716,0.0436311386507423,0.1662072707250166,0.1099509492627712,0.1690830133536653,0.166642281843119,0.1847255027545429,0.1706427993676723
2,gbsa,employee,top_10,clayton,0.4324554200893047,0.0161191706964593,0.0444468543841495,0.1709224043881462,0.1123206658076295,0.1550325880705137,0.1653523879497779,0.1640231932576821,0.1655530964122937
2,rsf,employee,top_10,clayton,0.4324554200893047,0.015462053041147,0.0469703498266013,0.1772372711604835,0.1178547370275743,0.1689593069364639,0.1747776827298817,0.1801273901473445,0.1772013708934678
2,deepsurv,employee,top_10,clayton,0.4324554200893047,0.0085476316917849,0.0441512317339702,0.1693521419137886,0.1115330091636467,0.1710315554199236,0.1683770847928097,0.1876283450932712,0.1728126863999652
2,mtlr,employee,top_10,clayton,0.4324554200893047,0.0161191706964593,0.0348897228854539,0.1624282899595997,0.1013033378485863,0.1346821188184118,0.1479225270134149,0.1141338418991616,0.1334001246711275
2,coxph,employee,random_25,clayton,0.5068492950838114,0.021566338724918,0.047205340168543,0.1844669281106781,0.1296939294635526,0.1546205852887343,0.184282836275862,0.1490012222955073,0.1745766646662844
2,gbsa,employee,random_25,clayton,0.5068492950838114,0.021566338724918,0.0473362455487305,0.1831399017207152,0.1299811311083153,0.1545442255879182,0.1842849521084239,0.149937131439979,0.1749671787712109
2,rsf,employee,random_25,clayton,0.5068492950838114,0.021566338724918,0.0464628767839413,0.1839158572120033,0.12933057415563,0.1597282043214307,0.1830293955873756,0.1531592696435667,0.174511978040321
2,deepsurv,employee,random_25,clayton,0.5068492950838114,0.021566338724918,0.047193227526161,0.1831312994491155,0.1296051414772359,0.1545734769812898,0.1841162970846179,0.1491754159784059,0.174486054009265
2,mtlr,employee,random_25,clayton,0.5068492950838114,0.021566338724918,0.03787260592107,0.1734076597505253,0.1192104462978048,0.1557402567640032,0.1748412318839415,0.1155719025077549,0.151221457443304
2,coxph,churn,original,frank,0.1392399967606401,0.0186602815556439,0.0924633810409041,0.1373474948164872,0.1372491028631009,0.1688941739915674,0.1764935913884373,0.1688941739915674,0.1764077401352832
2,gbsa,churn,original,frank,0.1392399967606401,0.025114727690473,0.0915478826739351,0.1397844044855802,0.1425478523475657,0.1626784837391524,0.1717937609329553,0.1626784837391524,0.1717321060147735
2,rsf,churn,original,frank,0.1392399967606401,0.0283222283288188,0.0996337492912924,0.1545081139263141,0.1609001230245648,0.1707280060207258,0.1821981837727798,0.1707280060207258,0.1821456605347921
2,deepsurv,churn,original,frank,0.1392399967606401,0.0193522308410461,0.0918449317593637,0.1349295567679638,0.1350364314577897,0.1692518200136826,0.1762551945171471,0.1692518200136826,0.1761666448588056
2,mtlr,churn,original,frank,0.1392399967606401,0.025783157312271,0.0895054842331789,0.1389562523341888,0.1438628532848118,0.1621393284359458,0.1722762876986589,0.1621393284359458,0.1722142117816947
2,coxph,churn,top_5,frank,0.1069222762916543,0.0270150147923846,0.1009727319410044,0.1495678168732017,0.1490009408698352,0.1746092751562467,0.1881974995096867,0.1746092751562467,0.1881241064641583
2,gbsa,churn,top_5,frank,0.1069222762916543,0.0276252211680938,0.1005267101061427,0.1487174314446461,0.1482743820298965,0.1735384069069371,0.1867142474112949,0.1735384069069371,0.1866476678400668
2,rsf,churn,top_5,frank,0.1069222762916543,0.0290138003476689,0.1005192674271788,0.1528304609146043,0.1527721216140856,0.173069763530672,0.1854259985749339,0.173069763530672,0.1853700457351346
2,deepsurv,churn,top_5,frank,0.1069222762916543,0.0277906548615104,0.1017289511972116,0.1501151959723024,0.1495078159565723,0.1758582714402717,0.1896980111378386,0.1758582714402717,0.1896218629163197
2,mtlr,churn,top_5,frank,0.1069222762916543,0.028288262184354,0.0961689204744291,0.1491467021002699,0.1512649867253575,0.1671680529574409,0.182245813867443,0.1671680529574409,0.1821910145448167
2,coxph,churn,top_10,frank,0.1263284806718663,0.0189707095316781,0.0937914622495858,0.1405535196085623,0.1384478150239941,0.1698682831377921,0.1780676124684251,0.1698682831377921,0.1779918016446963
2,gbsa,churn,top_10,frank,0.1263284806718663,0.0242541422678004,0.093738847552378,0.1419535558675435,0.1418774060062863,0.1664960813680504,0.1758745237968352,0.1664960813680504,0.1758127291387202
2,rsf,churn,top_10,frank,0.1263284806718663,0.0280595431620394,0.0990121639409032,0.1527665584539375,0.154179714711023,0.1703630048650863,0.1820468637222564,0.1703630048650863,0.1819898645132829
2,deepsurv,churn,top_10,frank,0.1263284806718663,0.0196339118958523,0.0942024075269099,0.140684917499806,0.1383119830135457,0.1713102327735307,0.1791133073137956,0.1713102327735307,0.1790359173913968
2,mtlr,churn,top_10,frank,0.1263284806718663,0.0266065093658883,0.0916464561473281,0.1431661374319974,0.1450939372368142,0.1641924213555248,0.1753972927699391,0.1641924213555248,0.1753394027354798
2,coxph,churn,random_25,clayton,0.5881517764604649,0.0504043706251411,0.1145727593117907,0.1946414395213566,0.189181867422205,0.1857682296586015,0.1981278816672499,0.1803074337579961,0.1932935799768574
2,gbsa,churn,random_25,clayton,0.5881517764604649,0.0508557248963242,0.1142783424611645,0.1951178714349824,0.1899943551254851,0.1875844702726816,0.1985593109407049,0.1810976148479607,0.1932744072159066
2,rsf,churn,random_25,clayton,0.5881517764604649,0.0504102378135388,0.1127086203988841,0.1944625629637221,0.189865850077459,0.1859475713746363,0.1953948048909882,0.1791631968486055,0.1903235503554656
2,deepsurv,churn,random_25,clayton,0.5881517764604649,0.0504393624146372,0.1147517865197812,0.1953567499083765,0.1898095279522923,0.1860234522358804,0.1984032926422378,0.1804441239550325,0.1935248215441596
2,mtlr,churn,random_25,clayton,0.5881517764604649,0.0505008746934335,0.1014481941224989,0.1897393562261758,0.1852957185888116,0.1830153627408617,0.1875186966652182,0.1668675588737969,0.177722559344869
2,coxph,mimic_all,original,clayton,0.5352469748117188,0.0664198020691744,0.0177967677989228,0.053117366203111,0.0699772245704516,0.046383816274096,0.0490657304595823,0.0447690154762835,0.0479197451519734
2,gbsa,mimic_all,original,clayton,0.5352469748117188,0.070324789610928,0.0188949192019473,0.0568414434951677,0.0747961487452188,0.0298015701798331,0.0502107464928304,0.0275690262307855,0.0483962901615361
2,rsf,mimic_all,original,clayton,0.5352469748117188,0.0721909962383758,0.0192788736052121,0.0578294506389671,0.0758020327590688,0.0285235268951684,0.0510728319395937,0.0261430909741958,0.049142772223101
2,deepsurv,mimic_all,original,clayton,0.5352469748117188,0.0661262726486381,0.0181085586520959,0.0541314576608391,0.0705752175696202,0.0397533731239808,0.0491716594175196,0.0379731259869769,0.0478188658999342
2,mtlr,mimic_all,original,clayton,0.5352469748117188,0.067081567734473,0.0182261499621997,0.0547139574269024,0.0712906514743142,0.0365895991525903,0.0491938285515171,0.0344833567319467,0.0475922652883085
2,coxph,mimic_all,top_5,clayton,0.6125484425257768,0.071359844403824,0.0195024863646096,0.0583023420515028,0.0609287819264,0.031124823835004,0.0518305164310862,0.0289391674829211,0.0499429236409356
2,gbsa,mimic_all,top_5,clayton,0.6125484425257768,0.0717596267882184,0.0194558836287938,0.0583349562921124,0.0608358879131041,0.0296994106187747,0.0515986854988548,0.027408025913856,0.0496251056939488
2,rsf,mimic_all,top_5,clayton,0.6125484425257768,0.0723270048746884,0.0193946851560161,0.0581311187094413,0.0608640449539633,0.0286658219689616,0.0513740498727054,0.0262769985785377,0.0493288168085544
2,deepsurv,mimic_all,top_5,clayton,0.6125484425257768,0.0717386360129136,0.0194524491340618,0.0582173595903014,0.0608939143290149,0.0300337727074353,0.0516166681925001,0.0277783854285303,0.0496740860078703
2,mtlr,mimic_all,top_5,clayton,0.6125484425257768,0.0719220337690581,0.0194414054373157,0.0582001469780455,0.0609065210670768,0.0295562647485626,0.0515365367463754,0.0272966682512233,0.0495801196104707
2,coxph,mimic_all,top_10,clayton,0.5779259341579827,0.0684742175414896,0.0188825071171715,0.0562034054797978,0.0710886450497332,0.0419905517846208,0.0512450151369087,0.0403280265990738,0.0499240537951587
2,gbsa,mimic_all,top_10,clayton,0.5779259341579827,0.0696958175071934,0.0188888539955369,0.0566214419082116,0.0760246952809241,0.0313690172896152,0.0503136845143836,0.0293361475447521,0.0486052030831615
2,rsf,mimic_all,top_10,clayton,0.5779259341579827,0.071418517820719,0.0191917901412778,0.0575088904062324,0.0777904363110648,0.02919302591954,0.0509034676367538,0.0269115393140952,0.0489954792242592
2,deepsurv,mimic_all,top_10,clayton,0.5779259341579827,0.0684391405902028,0.0188212424639225,0.0560967642550816,0.0714860767675022,0.0391705856744223,0.0508449890752014,0.0374321227957375,0.0494458347659366
2,mtlr,mimic_all,top_10,clayton,0.5779259341579827,0.0695820296061698,0.0189109143936084,0.0566335766858913,0.0737798492168266,0.033521958184451,0.0505586487013835,0.0314766842308797,0.048872091628939
2,coxph,mimic_all,random_25,clayton,0.5355123559328071,0.0694047405760147,0.0169304176515061,0.0513442858282729,0.0518384819232681,0.0318317700402476,0.0455944815723408,0.0304031380563112,0.0441567919738341
2,gbsa,mimic_all,random_25,clayton,0.5355123559328071,0.0715977494794861,0.0170596505364943,0.0519026556615853,0.0522493181603022,0.0270709869980946,0.0454190583678199,0.0254993588941723,0.0437673146307711
2,rsf,mimic_all,random_25,clayton,0.5355123559328071,0.0729483710598778,0.0173707955898204,0.0527983681696883,0.0532122975532621,0.0259897785788761,0.0460657465635597,0.0243591561653014,0.0443258292205895
2,deepsurv,mimic_all,random_25,clayton,0.5355123559328071,0.0698231731098397,0.0171372825582037,0.0519624605794391,0.0526458589498584,0.0313301940537533,0.0460336295219119,0.0299494548035817,0.044604643872373
2,mtlr,mimic_all,random_25,clayton,0.5355123559328071,0.07099264315327,0.0170554570504558,0.0518465150528141,0.052484872474046,0.0284292404288617,0.0455205499400321,0.0269222961674388,0.0439405374427953
2,coxph,seer_brain,original,clayton,0.6303447171574948,0.0619987884079208,0.0786302252146588,0.1358611587777695,0.1166515204560725,0.1538590792182442,0.1327097837579464,0.1492801720726291,0.1318529239812991
2,gbsa,seer_brain,original,clayton,0.6303447171574948,0.0701466394407939,0.0772805791576385,0.1371970323136212,0.1167547392862884,0.1514182758740365,0.1306494874646293,0.1456209318508105,0.1291881001309426
2,rsf,seer_brain,original,clayton,0.6303447171574948,0.0804684940510406,0.0908414118985902,0.1659538241809589,0.1374372015861212,0.1651408386559144,0.1454748242930137,0.1586155873224255,0.1439473852645813
2,deepsurv,seer_brain,original,clayton,0.6303447171574948,0.0605266721174628,0.0787771115335891,0.1357020448442318,0.1168715810679008,0.1538766937129772,0.1330174150180363,0.1493248222624731,0.1321920847082103
2,mtlr,seer_brain,original,clayton,0.6303447171574948,0.0846778704545521,0.0734685606668016,0.1388357676539109,0.1141940112598304,0.1495553408860349,0.1286069921761599,0.1398000132502944,0.1244172236592481
2,coxph,seer_brain,top_5,clayton,0.6013280086758074,0.0621470272787295,0.0786066229494196,0.1358385303038104,0.1807054121191249,0.1536710892201511,0.1326064887307828,0.1492274566780166,0.131745472676527
2,gbsa,seer_brain,top_5,clayton,0.6013280086758074,0.0676838925952651,0.0776222809593693,0.1354940182237821,0.1817274736553311,0.1520365464578663,0.1313226025740159,0.146814445433382,0.1300541745418885
2,rsf,seer_brain,top_5,clayton,0.6013280086758074,0.0779308358217964,0.0863212686252485,0.1555608012879309,0.1871200346230579,0.1596670272456722,0.1398555860553756,0.1539568017889823,0.1385893899656601
2,deepsurv,seer_brain,top_5,clayton,0.6013280086758074,0.061288161542432,0.0784692336383441,0.1343630111970242,0.1816002419509453,0.154319799552792,0.1330771793207217,0.1497370436980677,0.1320994712394703
2,mtlr,seer_brain,top_5,clayton,0.6013280086758074,0.0814115322566858,0.0731857147874977,0.1417131872215692,0.1844505045465116,0.1520034689812494,0.1284346517842664,0.1436854097466487,0.125455286449884
